rank	literal	freq
18382	國學	1140
18383	增生	1140
18384	戰歌	1140
18385	日暮	1140
18386	第五屆	1140
18387	聲道	1140
18388	裏去	1140
18389	詳解	1140
18390	遠在	1140
18391	還去	1140
18392	陳舊	1140
18393	上萬	1139
18394	動力學	1139
18395	告訴自己	1139
18396	國奧	1139
18397	宮頸	1139
18398	對你說	1139
18399	工程項目	1139
18400	思維方式	1139
18401	控股股東	1139
18402	摔倒	1139
18403	最新版	1139
18404	繼續努力	1139
18405	荊	1139
18406	賣方	1139
18407	那天晚上	1139
18408	世界觀	1138
18409	主要表現	1138
18410	人所	1138
18411	但同時	1138
18412	劇照	1138
18413	品德	1138
18414	囑咐	1138
18415	回扣	1138
18416	執導	1138
18417	大炮	1138
18418	昌平	1138
18419	景氣	1138
18420	曾經的	1138
18421	本品	1138
18422	歌壇	1138
18423	沒睡	1138
18424	看得見	1138
18425	突如其來	1138
18426	第一階段	1138
18427	纔來	1138
18428	颶風	1138
18429	鹽城	1138
18430	齷齪	1138
18431	上證指數	1137
18432	來人	1137
18433	先在	1137
18434	南美	1137
18435	始於	1137
18436	婚慶	1137
18437	實施方案	1137
18438	將她	1137
18439	將面臨	1137
18440	快訊	1137
18441	我走了	1137
18442	條規定	1137
18443	用不了	1137
18444	疙瘩	1137
18445	肩負	1137
18446	評語	1137
18447	馬上就要	1137
18448	不斷完善	1136
18449	中型	1136
18450	主子	1136
18451	之謎	1136
18452	也正	1136
18453	他們將	1136
18454	但目前	1136
18455	億美	1136
18456	全書	1136
18457	切實加強	1136
18458	劉嘉玲	1136
18459	去愛	1136
18460	可得	1136
18461	它也	1136
18462	怎麼用	1136
18463	所持	1136
18464	斷網	1136
18465	李亞鵬	1136
18466	梨花	1136
18467	王某	1136
18468	符合條件	1136
18469	角逐	1136
18470	配置文件	1136
18471	下臺	1135
18472	中轉	1135
18473	內需	1135
18474	娛樂八卦	1135
18475	宋代	1135
18476	將與	1135
18477	幺	1135
18478	座機	1135
18479	承擔責任	1135
18480	改變自己	1135
18481	有一條	1135
18482	氨	1135
18483	涉外	1135
18484	潮州	1135
18485	熒光	1135
18486	爬到	1135
18487	瞪着	1135
18488	中長期	1134
18489	主營業務	1134
18490	人事部	1134
18491	入戶	1134
18492	公共汽車	1134
18493	利潤率	1134
18494	剛畢業	1134
18495	喫個	1134
18496	對價	1134
18497	巴塞羅那	1134
18498	忙得	1134
18499	打拼	1134
18500	技術服務	1134
18501	此書	1134
18502	特殊性	1134
18503	畜牧	1134
18504	西單	1134
18505	音色	1134
18506	什麼話	1133
18507	何不	1133
18508	哎喲	1133
18509	大環境	1133
18510	天宇	1133
18511	存量	1133
18512	搶走	1133
18513	整個世界	1133
18514	本地區	1133
18515	神廟	1133
18516	藥劑	1133
18517	裝着	1133
18518	複製到	1133
18519	課堂教學	1133
18520	讀研	1133
18521	降級	1133
18522	不要以爲	1132
18523	交通運輸	1132
18524	人才網	1132
18525	保單	1132
18526	國際標準	1132
18527	廣交會	1132
18528	汽車站	1132
18529	索要	1132
18530	自然而然	1132
18531	課時	1132
18532	質檢	1132
18533	酸性	1132
18534	銀監會	1132
18535	降息	1132
18536	免費下載	1131
18537	出什麼	1131
18538	別處	1131
18539	外資銀行	1131
18540	很難說	1131
18541	應答	1131
18542	打遊戲	1131
18543	技術水平	1131
18544	拉肚子	1131
18545	文件系統	1131
18546	活化	1131
18547	被困	1131
18548	三個方面	1130
18549	乒乓	1130
18550	城建	1130
18551	小妞	1130
18552	引出	1130
18553	彩妝	1130
18554	後排	1130
18555	提供服務	1130
18556	操盤	1130
18557	新來的	1130
18558	有一段	1130
18559	爲中心的	1130
18560	茶館	1130
18561	違約金	1130
18562	金融業	1130
18563	一書	1129
18564	三款	1129
18565	不法	1129
18566	倡議	1129
18567	傷病	1129
18568	卡爾	1129
18569	各式各樣	1129
18570	合集	1129
18571	我一定會	1129
18572	李敖	1129
18573	添加劑	1129
18574	減去	1129
18575	漢人	1129
18576	發消息	1129
18577	真能	1129
18578	着裝	1129
18579	管理機構	1129
18580	這是他	1129
18581	餘人	1129
18582	伊斯蘭	1128
18583	六七	1128
18584	共青團	1128
18585	加蓋	1128
18586	小三	1128
18587	常來	1128
18588	感傷	1128
18589	揚聲器	1128
18590	晨報	1128
18591	柑橘	1128
18592	求職者	1128
18593	海峽	1128
18594	牀單	1128
18595	真沒	1128
18596	糧油	1128
18597	趕往	1128
18598	遺蹟	1128
18599	還請	1128
18600	重要講話	1128
18601	閩	1128
18602	青銅	1128
18603	馬達	1128
18604	客流	1127
18605	專業生產	1127
18606	很久沒有	1127
18607	很滿意	1127
18608	很無聊	1127
18609	復牌	1127
18610	時刻表	1127
18611	東北人	1127
18612	步行街	1127
18613	滑蓋	1127
18614	漳州	1127
18615	鄭智	1127
18616	野生動物	1127
18617	以太網	1126
18618	來玩	1126
18619	均是	1126
18620	彪悍	1126
18621	戰略性	1126
18622	擦拭	1126
18623	曝	1126
18624	溢價	1126
18625	王朔	1126
18626	自然災害	1126
18627	請與	1126
18628	遊戲規則	1126
18629	遠遠超過	1126
18630	閔	1126
18631	隨心所欲	1126
18632	上還	1125
18633	並不一定	1125
18634	全球通	1125
18635	分層	1125
18636	剛剛開始	1125
18637	十屆	1125
18638	又名	1125
18639	毛錢	1125
18640	申明	1125
18641	發信息	1125
18642	編譯器	1125
18643	老三	1125
18644	託運	1125
18645	調料	1125
18646	豆子	1125
18647	不敢相信	1124
18648	令他	1124
18649	公共衛生	1124
18650	套現	1124
18651	很煩	1124
18652	徵文	1124
18653	懶人	1124
18654	房產證	1124
18655	捐獻	1124
18656	教研室	1124
18657	海賊王	1124
18658	燒香	1124
18659	社會生活	1124
18660	第一頁	1124
18661	籌集	1124
18662	統計局	1124
18663	總隊	1124
18664	臺海	1124
18665	與她	1124
18666	迄今爲止	1124
18667	銀川	1124
18668	一個勁	1123
18669	三鹿	1123
18670	之感	1123
18671	作曲	1123
18672	偏遠	1123
18673	出席會議	1123
18674	好久沒有	1123
18675	如玉	1123
18676	所載	1123
18677	會晤	1123
18678	油菜	1123
18679	營業額	1123
18680	科技園	1123
18681	緊跟	1123
18682	訪華	1123
18683	調製	1123
18684	鎂	1123
18685	雖是	1123
18686	不感興趣	1122
18687	任何時候	1122
18688	刀子	1122
18689	李寧	1122
18690	經濟實力	1122
18691	縣級以上	1122
18692	跪在	1122
18693	鋪設	1122
18694	開發利用	1122
18695	麥子	1122
18696	一致性	1121
18697	一見鍾情	1121
18698	卻讓	1121
18699	四個字	1121
18700	微星	1121
18701	愛自己	1121
18702	投資價值	1121
18703	發表文章	1121
18704	突然覺得	1121
18705	綜合素質	1121
18706	詞庫	1121
18707	購物中心	1121
18708	輕信	1121
18709	集訓	1121
18710	不搞	1120
18711	交通工具	1120
18712	交通銀行	1120
18713	伴着	1120
18714	停滯	1120
18715	優先級	1120
18716	勳	1120
18717	周潤發	1120
18718	壓縮包	1120
18719	天後	1120
18720	寫手	1120
18721	寶安	1120
18722	後將	1120
18723	復位	1120
18724	撞到	1120
18725	淮	1120
18726	熟知	1120
18727	物價局	1120
18728	生活習慣	1120
18729	第六章	1120
18730	糞便	1120
18731	要被	1120
18732	迅馳	1120
18733	迴音	1120
18734	阿曼	1120
18735	一體機	1119
18736	兩廂	1119
18737	大旗	1119
18738	大連市	1119
18739	存入	1119
18740	審定	1119
18741	小樓	1119
18742	浙江大學	1119
18743	的風	1119
18744	第一場	1119
18745	諮詢服務	1119
18746	謹	1119
18747	開具	1119
18748	騙了	1119
18749	不是嗎	1118
18750	中英文	1118
18751	債權人	1118
18752	女同學	1118
18753	實務	1118
18754	年代初	1118
18755	摸着	1118
18756	早盤	1118
18757	時也	1118
18758	珊瑚蟲	1118
18759	美圖	1118
18760	辦公桌	1118
18761	遠景	1118
18762	上海大衆	1117
18763	之列	1117
18764	基金管理	1117
18765	娛	1117
18766	技術研究	1117
18767	控制檯	1117
18768	散發出	1117
18769	有人認爲	1117
18770	每種	1117
18771	浦發	1117
18772	發展過程	1117
18773	盈利能力	1117
18774	礦井	1117
18775	簡體中文	1117
18776	老牛	1117
18777	費力	1117
18778	進行調查	1117
18779	金髮	1117
18780	雖不	1117
18781	雨中	1117
18782	三個代表	1116
18783	信息發佈	1116
18784	十六屆	1116
18785	安全套	1116
18786	心眼	1116
18787	校園裏	1116
18788	歸結	1116
18789	河西	1116
18790	洗乾淨	1116
18791	無處不在	1116
18792	盪漾	1116
18793	看着你	1116
18794	科技發展	1116
18795	組圖	1116
18796	聚聚	1116
18797	舊金山	1116
18798	複雜性	1116
18799	買什麼	1116
18800	過硬	1116
18801	電極	1116
18802	侷限性	1115
18803	冠軍盃	1115
18804	功放	1115
18805	在工作中	1115
18806	地下水	1115
18807	多種形式	1115
18808	好漂亮	1115
18809	寄存器	1115
18810	富婆	1115
18811	小企業	1115
18812	庫房	1115
18813	建築師	1115
18814	德行	1115
18815	戰國	1115
18816	托盤	1115
18817	投資項目	1115
18818	文案	1115
18819	昕	1115
18820	沒變	1115
18821	窗體	1115
18822	結交	1115
18823	腿上	1115
18824	臺商	1115
18825	象棋	1115
18826	部副	1115
18827	都看	1115
18828	首輪	1115
18829	一卡通	1114
18830	丸子	1114
18831	六個月	1114
18832	冰川	1114
18833	央企	1114
18834	張某	1114
18835	架設	1114
18836	檢察官	1114
18837	氣候變化	1114
18838	濱江	1114
18839	發電機	1114
18840	科技進步	1114
18841	美容院	1114
18842	自然科學	1114
18843	西部地區	1114
18844	試論	1114
18845	那個男人	1114
18846	不可能的	1113
18847	不斷發展	1113
18848	住進	1113
18849	俗話說	1113
18850	克林頓	1113
18851	墨跡	1113
18852	外灘	1113
18853	大關	1113
18854	如願	1113
18855	幹線	1113
18856	板材	1113
18857	歸於	1113
18858	潤滑油	1113
18859	申請書	1113
18860	總有一天	1113
18861	能幫	1113
18862	躋身	1113
18863	配售	1113
18864	酒後	1113
18865	交易量	1112
18866	大容量	1112
18867	您也	1112
18868	所學校	1112
18869	街區	1112
18870	謹防	1112
18871	踐踏	1112
18872	轉載自	1112
18873	重大問題	1112
18874	雙魚	1112
18875	保護區	1111
18876	宣泄	1111
18877	實事	1111
18878	物業公司	1111
18879	眼霜	1111
18880	總行	1111
18881	老劉	1111
18882	背離	1111
18883	充值卡	1110
18884	具有良好	1110
18885	四個月	1110
18886	慘重	1110
18887	抓狂	1110
18888	樂山	1110
18889	發佈時間	1110
18890	省得	1110
18891	老哥	1110
18892	英文名	1110
18893	輪子	1110
18894	遠古	1110
18895	那要	1110
18896	電話費	1110
18897	點位	1110
18898	也快	1109
18899	便有	1109
18900	受到影響	1109
18901	多做	1109
18902	應該可以	1109
18903	皮皮	1109
18904	範例	1109
18905	講臺	1109
18906	長春市	1109
18907	難找	1109
18908	一直以爲	1108
18909	不足爲奇	1108
18910	刀具	1108
18911	升至	1108
18912	害我	1108
18913	專業性	1108
18914	專項整治	1108
18915	就找	1108
18916	撥款	1108
18917	數碼產品	1108
18918	文采	1108
18919	有意識	1108
18920	望京	1108
18921	林子	1108
18922	毛利率	1108
18923	爲情	1108
18924	爲零	1108
18925	用盡	1108
18926	看得到	1108
18927	研究者	1108
18928	社會和諧	1108
18929	聊天記錄	1108
18930	葷	1108
18931	被逼	1108
18932	赤裸裸	1108
18933	軍工	1108
18934	都江堰	1108
18935	一對一	1107
18936	不能接受	1107
18937	中介機構	1107
18938	信息安全	1107
18939	充分肯定	1107
18940	南大	1107
18941	去北京	1107
18942	可選擇	1107
18943	回頭看	1107
18944	女孩兒	1107
18945	廣告位	1107
18946	承受能力	1107
18947	捷達	1107
18948	搬運	1107
18949	普洱茶	1107
18950	無量	1107
18951	短時間	1107
18952	處女座	1107
18953	該做	1107
18954	說聲	1107
18955	調價	1107
18956	跑得	1107
18957	金銀	1107
18958	風機	1107
18959	價格戰	1106
18960	全力以赴	1106
18961	增產	1106
18962	娘子	1106
18963	新聞中心	1106
18964	求租	1106
18965	秦始皇	1106
18966	網站建設	1106
18967	薦	1106
18968	要等	1106
18969	亂了	1105
18970	唱着	1105
18971	據我	1105
18972	未登錄	1105
18973	殿堂	1105
18974	海棠	1105
18975	滑坡	1105
18976	發揮作用	1105
18977	研究會	1105
18978	管子	1105
18979	級以上	1105
18980	給了他	1105
18981	謀劃	1105
18982	買好	1105
18983	這在	1105
18984	這張專輯	1105
18985	這樣一來	1105
18986	鎮政府	1105
18987	魯尼	1105
18988	不負	1104
18989	九天	1104
18990	亞運會	1104
18991	人死亡	1104
18992	來接	1104
18993	哪邊	1104
18994	在新的	1104
18995	後才能	1104
18996	怎麼去	1104
18997	成色	1104
18998	換下	1104
18999	播放列表	1104
19000	擦肩而過	1104
19001	月度	1104
19002	服藥	1104
19003	磨難	1104
19004	突破口	1104
19005	籠子	1104
19006	總體規劃	1104
19007	表達自己	1104
19008	調查結果	1104
19009	農民增收	1104
19010	那種感覺	1104
19011	集錦	1104
19012	餐檯	1104
19013	三環	1103
19014	冠心病	1103
19015	勞動法	1103
19016	大衣	1103
19017	大都市	1103
19018	實爲	1103
19019	小公司	1103
19020	我的愛	1103
19021	誰又	1103
19022	賽道	1103
19023	逼我	1103
19024	一年後	1102
19025	乳液	1102
19026	佳佳	1102
19027	做大做強	1102
19028	南開	1102
19029	卻能	1102
19030	大紅	1102
19031	忽忽	1102
19032	所愛	1102
19033	技術性	1102
19034	新媒體	1102
19035	橫幅	1102
19036	爲生	1102
19037	球衣	1102
19038	由於其	1102
19039	穩妥	1102
19040	第一集	1102
19041	自信心	1102
19042	記不清	1102
19043	說白了	1102
19044	豐胸	1102
19045	這個遊戲	1102
19046	集成電路	1102
19047	高盛	1102
19048	但沒	1101
19049	何潔	1101
19050	勘探	1101
19051	商業地產	1101
19052	噢噢	1101
19053	將此	1101
19054	就打	1101
19055	很抱歉	1101
19056	性子	1101
19057	我告訴你	1101
19058	投資環境	1101
19059	李嘉誠	1101
19060	根本原因	1101
19061	江陰	1101
19062	硫	1101
19063	簽名檔	1101
19064	缺貨	1101
19065	老者	1101
19066	能與	1101
19067	說服力	1101
19068	這起	1101
19069	還貸	1101
19070	錯的	1101
19071	飛機票	1101
19072	魅族	1101
19073	中天	1100
19074	交朋友	1100
19075	代表大會	1100
19076	公元前	1100
19077	寶雞	1100
19078	帶她	1100
19079	抗震	1100
19080	教育培訓	1100
19081	方纔	1100
19082	株洲	1100
19083	歡迎訪問	1100
19084	牀邊	1100
19085	白糖	1100
19086	紅十字會	1100
19087	組織者	1100
19088	胰島素	1100
19089	銀行貸款	1100
19090	頒獎典禮	1100
19091	印發	1099
19092	可以買	1099
19093	嘉定	1099
19094	小東西	1099
19095	小組賽	1099
19096	徵稅	1099
19097	搜索結果	1099
19098	收支	1099
19099	是該	1099
19100	木木	1099
19101	本場比賽	1099
19102	決定性	1099
19103	無任何	1099
19104	無線網卡	1099
19105	組織開展	1099
19106	腳上	1099
19107	舜	1099
19108	航運	1099
19109	設計理念	1099
19110	越來越好	1099
19111	去打	1098
19112	唱得	1098
19113	大病	1098
19114	存儲器	1098
19115	學英語	1098
19116	小女生	1098
19117	尚無	1098
19118	征戰	1098
19119	所使用	1098
19120	查殺	1098
19121	標誌性	1098
19122	毫升	1098
19123	篡改	1098
19124	簽發	1098
19125	與您	1098
19126	辭去	1098
19127	週轉	1098
19128	非線性	1098
19129	丁俊暉	1097
19130	並由	1097
19131	主要領導	1097
19132	光標	1097
19133	准考證	1097
19134	去面對	1097
19135	均在	1097
19136	報文	1097
19137	寫博客	1097
19138	對她說	1097
19139	小塊	1097
19140	整個過程	1097
19141	有意者	1097
19142	東城	1097
19143	母乳	1097
19144	沒有理由	1097
19145	沿用	1097
19146	淚流滿面	1097
19147	熱播	1097
19148	第一代	1097
19149	紅火	1097
19150	紋理	1097
19151	線下	1097
19152	肇事	1097
19153	間距	1097
19154	國家規定	1096
19155	山村	1096
19156	差異化	1096
19157	得住	1096
19158	我正	1096
19159	抨擊	1096
19160	招投標	1096
19161	教育活動	1096
19162	物語	1096
19163	百分百	1096
19164	終於找到	1096
19165	綜藝	1096
19166	腿部	1096
19167	舒淇	1096
19168	蕭山	1096
19169	蘇州市	1096
19170	財務部	1096
19171	進行全面	1096
19172	逼着	1096
19173	選股	1096
19174	量大	1096
19175	倒地	1095
19176	全美	1095
19177	大家庭	1095
19178	安妮	1095
19179	專業技術	1095
19180	工作流	1095
19181	探測器	1095
19182	最優秀的	1095
19183	申辦	1095
19184	畢業論文	1095
19185	社會經濟	1095
19186	給我發	1095
19187	經營權	1095
19188	航海	1095
19189	要回	1095
19190	要帶	1095
19191	創設	1094
19192	加勒比	1094
19193	合作協議	1094
19194	多層次	1094
19195	小動物	1094
19196	岡	1094
19197	心理準備	1094
19198	手機短信	1094
19199	搗	1094
19200	時應	1094
19201	滯留	1094
19202	畜禽	1094
19203	疲軟	1094
19204	第一大	1094
19205	過濾器	1094
19206	鐵礦	1094
19207	但因	1093
19208	借了	1093
19209	冬日	1093
19210	則表示	1093
19211	勁舞團	1093
19212	十佳	1093
19213	可以作爲	1093
19214	幹了	1093
19215	我說過	1093
19216	拿什麼	1093
19217	最晚	1093
19218	瞎子	1093
19219	趙雲	1093
19220	養的	1093
19221	餵養	1093
19222	別提	1092
19223	原作者	1092
19224	叫道	1092
19225	史詩	1092
19226	在新	1092
19227	失真	1092
19228	完成任務	1092
19229	對外貿易	1092
19230	常熟	1092
19231	扶着	1092
19232	款車型	1092
19233	生在	1092
19234	瞧不起	1092
19235	衛浴	1092
19236	褐色	1092
19237	解壓縮	1092
19238	許許多多	1092
19239	賀卡	1092
19240	配套設施	1092
19241	鏈路	1092
19242	黃曉明	1092
19243	鼓樓	1092
19244	仍不	1091
19245	信息披露	1091
19246	卻不知道	1091
19247	受體	1091
19248	另一個人	1091
19249	多款	1091
19250	我有個	1091
19251	房主	1091
19252	挂	1091
19253	捂着	1091
19254	有新	1091
19255	海選	1091
19256	爺們	1091
19257	特許	1091
19258	現金流	1091
19259	生產成本	1091
19260	突出問題	1091
19261	面值	1091
19262	順豐	1091
19263	中國石化	1090
19264	呼和浩特	1090
19265	喝彩	1090
19266	增設	1090
19267	天青	1090
19268	女明星	1090
19269	安慶	1090
19270	想再	1090
19271	有良好的	1090
19272	注射液	1090
19273	溼熱	1090
19274	胃腸	1090
19275	衝高	1090
19276	講故事	1090
19277	質量管理	1090
19278	這個時代	1090
19279	作廢	1089
19280	供貨商	1089
19281	先做	1089
19282	助力	1089
19283	叫着	1089
19284	壽險	1089
19285	安娜	1089
19286	對比度	1089
19287	少林寺	1089
19288	工作環境	1089
19289	教師節	1089
19290	旅遊景點	1089
19291	有關問題	1089
19292	樣機	1089
19293	江水	1089
19294	產銷	1089
19295	男籃	1089
19296	社會治安	1089
19297	誰叫	1089
19298	財稅	1089
19299	鳳凰衛視	1089
19300	一起分享	1088
19301	三隻	1088
19302	初二	1088
19303	則有	1088
19304	可以用來	1088
19305	哪去	1088
19306	售前	1088
19307	壓縮機	1088
19308	夥計	1088
19309	大獎賽	1088
19310	招考	1088
19311	更讓	1088
19312	沒有見過	1088
19313	治療方法	1088
19314	看不慣	1088
19315	般地	1088
19316	蘇丹	1088
19317	虹橋	1088
19318	質保	1088
19319	都對	1088
19320	重構	1088
19321	隱祕	1088
19322	一條路	1087
19323	人民日報	1087
19324	使它	1087
19325	全隊	1087
19326	塗層	1087
19327	攝取	1087
19328	暫不	1087
19329	植被	1087
19330	營收	1087
19331	現價	1087
19332	第二階段	1087
19333	粘膜	1087
19334	計劃經濟	1087
19335	記者問	1087
19336	豔遇	1087
